customer_id,institution_type,region,product_tier,account_age_months,monthly_transaction_volume,avg_transaction_value,api_calls_per_month,num_active_users,revenue_monthly,support_tickets_6m,support_tier,days_since_last_login,feature_adoption_score,payment_method,payment_delay_days,contract_months_remaining,num_integrations,churn
INST_04531,Bank,Latin America,Enterprise,5,1433,1030.52,13430,60,13161.4,9,Priority,3,87.1,Wire Transfer,4,32,4,0
INST_04532,Bank,North America,Basic,10,5394,74.72,5045,290,7486.34,9,Standard,1,76.0,Credit Card,0,10,4,0
INST_04533,Bank,Asia Pacific,Professional,49,18374,276.21,42509,117,9266.06,9,Priority,10,63.2,Wire Transfer,1,20,5,0
INST_04534,Investment Firm,Europe,Professional,1,873,451.23,46419,38,872.16,10,Priority,17,79.3,Wire Transfer,3,8,7,0
INST_04535,Investment Firm,Europe,Basic,17,141,224.97,19719,183,232709.06,6,Standard,2,70.8,ACH,0,7,4,0
INST_04536,Credit Union,Europe,Professional,15,1411,324.41,15829,273,10852.91,5,Priority,2,90.4,ACH,0,17,5,0
INST_04537,Investment Firm,Asia Pacific,Basic,33,13564,76.37,91432,4146,12605.29,10,Standard,1,67.9,Credit Card,5,9,7,0
INST_04538,Bank,North America,Enterprise,7,277,123.35,6121,167,4707.73,9,Standard,8,61.8,ACH,33,26,4,0
INST_04539,Bank,Europe,Professional,5,510,733.57,13207,151,500.0,9,Standard,0,50.0,ACH,21,1,7,1
INST_04540,Bank,North America,Professional,62,3766,418.05,10064,320,3301.01,6,Priority,0,94.7,Credit Card,3,4,3,0
INST_04541,Credit Union,North America,Professional,20,2504,176.16,113645,26,5507.8,9,Priority,1,80.7,Wire Transfer,7,22,5,0
INST_04542,Bank,North America,Basic,2,7271,1976.6,33800,6,1430.45,9,Priority,5,88.5,Wire Transfer,4,2,4,1
INST_04543,Bank,Europe,Basic,5,471,93.32,4458,84,1411.87,3,Standard,2,87.9,ACH,0,11,5,1
INST_04544,Credit Union,North America,Professional,120,1830,261.41,5183,1022,2954.61,7,Standard,30,94.7,Credit Card,11,22,7,0
INST_04545,Insurance Company,North America,Professional,5,17903,219.91,365902,1367,15635.41,6,Standard,3,87.1,Credit Card,7,7,4,0
INST_04546,Bank,North America,Professional,22,498,843.91,111840,5,32326.14,5,Priority,4,66.4,Credit Card,1,28,6,1
INST_04547,Investment Firm,North America,Professional,13,27319,427.43,77833,492,6351.49,11,Priority,0,69.9,ACH,17,34,5,0
INST_04548,Investment Firm,Europe,Professional,52,601,354.32,22434,2,2098.4,8,Standard,8,59.6,ACH,2,33,5,1
INST_04549,Insurance Company,Middle East,Professional,33,10658,50.0,211654,339,2853.85,9,Priority,10,83.3,Credit Card,2,3,5,0
INST_04550,Payment Processor,North America,Professional,21,1703,1139.15,4208,304,5706.16,12,Standard,2,40.7,Invoice,5,25,1,1
INST_04551,Bank,Latin America,Basic,1,535,310.63,68148,6,6816.12,11,Premium,9,83.3,Credit Card,5,27,4,1
INST_04552,Bank,Asia Pacific,Professional,50,1414,463.49,11328,897,9437.43,9,Premium,1,54.6,ACH,5,6,7,0
INST_04553,Payment Processor,Europe,Enterprise,14,6750,164.3,15163,3425,2542.65,9,Priority,11,85.4,ACH,0,3,3,0
INST_04554,Credit Union,Europe,Basic,64,2950,136.05,65426,132,10871.9,13,Standard,5,90.6,ACH,2,3,13,0
INST_04555,Investment Firm,Asia Pacific,Professional,16,15957,2438.52,17759,191,9656.2,15,Standard,3,86.6,Credit Card,0,17,2,0
INST_04556,Investment Firm,North America,Professional,28,25683,50.0,11475,2126,2717.21,11,Standard,8,73.3,ACH,2,31,5,0
INST_04557,Investment Firm,Europe,Professional,1,505,113.86,10480,19,500.0,5,Priority,6,78.1,Wire Transfer,9,11,5,1
INST_04558,Payment Processor,Asia Pacific,Professional,32,452,2384.13,1119,20,1303.22,11,Standard,5,77.2,ACH,1,5,5,1
INST_04559,Payment Processor,Europe,Basic,9,421,870.35,69203,32,51605.99,10,Premium,1,82.4,Wire Transfer,0,21,4,0
INST_04560,Insurance Company,Asia Pacific,Professional,10,773,272.99,4866,158,500.0,6,Priority,13,77.8,ACH,12,13,6,1
INST_04561,Bank,North America,Basic,3,15620,1800.67,357758,157,35464.35,6,Priority,3,63.1,Credit Card,1,35,8,1
INST_04562,Payment Processor,Asia Pacific,Professional,3,6908,689.68,14308,54,500.0,5,Standard,4,78.8,ACH,3,19,3,0
INST_04563,Bank,Europe,Enterprise,4,1316,533.36,157024,86,1541.14,8,Priority,1,52.6,Wire Transfer,2,0,8,1
INST_04564,Bank,North America,Professional,9,2931,528.83,1460,56,2801.53,8,Standard,18,65.1,Invoice,0,27,3,1
INST_04565,Payment Processor,North America,Basic,53,24500,705.06,65987,61,71214.71,8,Priority,5,71.5,Invoice,1,33,5,0
INST_04566,Bank,Europe,Enterprise,11,52157,740.13,97035,37,5111.24,7,Standard,4,63.9,Wire Transfer,4,27,6,0
INST_04567,Bank,Latin America,Enterprise,30,4398,5626.08,155646,37,3565.26,10,Premium,26,74.4,ACH,0,10,3,0
INST_04568,Bank,Europe,Professional,2,55,319.3,2225,4,1208.31,5,Premium,3,96.1,ACH,0,31,2,0
INST_04569,Payment Processor,Asia Pacific,Professional,21,4656,331.34,7676,99,10753.01,7,Priority,0,81.6,ACH,0,21,4,0
INST_04570,Credit Union,Europe,Basic,15,12114,91.44,52300,4,2277.7,6,Priority,1,87.0,ACH,1,18,1,0
INST_04571,Investment Firm,North America,Enterprise,91,4175,379.07,27519,573,3485.94,9,Priority,9,65.1,Wire Transfer,6,6,2,0
INST_04572,Bank,North America,Professional,44,8864,3772.39,34202,54,2871.15,13,Priority,1,66.7,Credit Card,3,15,5,0
INST_04573,Insurance Company,North America,Enterprise,14,5092,1314.72,12830,119,14469.43,6,Premium,1,55.4,Credit Card,3,24,6,0
INST_04574,Insurance Company,North America,Professional,35,467,210.1,225527,75,15408.6,6,Premium,4,80.7,ACH,2,29,7,0
INST_04575,Bank,North America,Professional,5,788,418.24,1102067,95,1292.61,9,Priority,4,98.4,Wire Transfer,7,31,5,1
INST_04576,Credit Union,Asia Pacific,Enterprise,19,1841,85.14,25744,1442,1918.14,7,Standard,4,63.8,ACH,0,19,5,0
INST_04577,Bank,Asia Pacific,Professional,1,14737,126.1,43483,13,1654.38,10,Standard,1,64.5,Credit Card,4,31,5,1
INST_04578,Payment Processor,North America,Basic,10,944,482.67,23965,7,6470.63,10,Standard,1,49.6,Wire Transfer,15,34,6,1
INST_04579,Investment Firm,North America,Basic,6,5906,222.88,151157,183,19149.7,6,Priority,10,71.9,Credit Card,4,25,4,0
INST_04580,Payment Processor,North America,Professional,30,4701,115.18,76395,60,6601.14,5,Premium,6,74.9,ACH,6,31,5,0
INST_04581,Bank,Europe,Basic,16,32186,726.19,4448,283,500.0,4,Priority,2,49.4,Wire Transfer,0,34,4,0
INST_04582,Insurance Company,North America,Professional,33,2800,365.51,8786,539,15361.66,7,Priority,1,94.2,Credit Card,4,12,4,0
INST_04583,Insurance Company,North America,Professional,17,214,61.49,4846,20,649.7,11,Standard,14,82.8,Credit Card,1,29,3,1
INST_04584,Investment Firm,Latin America,Professional,2,7866,50.0,1254482,439,1680.99,8,Standard,1,79.3,Wire Transfer,6,22,5,1
INST_04585,Payment Processor,Asia Pacific,Professional,31,73650,203.57,57123,23,6618.65,6,Premium,6,84.1,ACH,0,27,5,0
INST_04586,Credit Union,North America,Enterprise,42,8678,59.98,9013,169,4333.68,9,Standard,6,34.7,ACH,4,4,1,0
INST_04587,Bank,Europe,Basic,56,914,50.0,7995,16,18198.65,11,Priority,13,39.7,Invoice,3,32,5,0
INST_04588,Investment Firm,North America,Professional,20,588,1563.63,73706,188,1966.23,11,Priority,0,94.7,ACH,6,25,7,1
INST_04589,Insurance Company,Asia Pacific,Basic,33,713,358.79,85594,142,1152.95,8,Standard,2,73.1,ACH,5,9,6,1
INST_04590,Investment Firm,Europe,Professional,33,60172,293.38,72923,20,3079.54,7,Priority,23,69.2,ACH,6,24,9,0
INST_04591,Bank,North America,Enterprise,4,1824,321.79,11633,12,21280.13,7,Premium,5,65.9,ACH,12,23,5,1
INST_04592,Credit Union,Asia Pacific,Enterprise,4,1103,102.99,34848,573,12638.58,4,Standard,3,87.9,Invoice,4,19,1,1
INST_04593,Bank,North America,Professional,1,2350,660.62,26013,65,5601.12,10,Standard,2,85.0,Invoice,2,6,1,1
INST_04594,Credit Union,North America,Professional,9,1853,344.87,5407,917,35916.24,8,Standard,1,65.6,ACH,3,18,5,0
INST_04595,Investment Firm,North America,Enterprise,15,31303,162.57,5487,55,27372.23,5,Priority,1,69.9,ACH,5,22,4,0
INST_04596,Insurance Company,Europe,Enterprise,120,650,194.58,40861,1546,16038.11,9,Priority,10,83.2,ACH,1,19,1,0
INST_04597,Bank,North America,Enterprise,13,17517,92.49,29574,26,839.68,9,Standard,1,72.2,Credit Card,1,12,4,0
INST_04598,Credit Union,North America,Professional,31,3580,247.77,50515,2102,15912.47,9,Standard,1,86.1,Credit Card,0,25,5,0
INST_04599,Bank,North America,Enterprise,28,18224,302.61,72152,203,3628.09,6,Standard,2,81.8,Credit Card,2,23,5,0
INST_04600,Bank,North America,Basic,5,32013,240.15,208787,304,2717.82,7,Priority,9,82.8,Credit Card,0,8,5,1
INST_04601,Insurance Company,Asia Pacific,Basic,1,3385,431.03,6878,24,1765.47,8,Premium,3,66.9,Wire Transfer,0,13,6,0
INST_04602,Payment Processor,North America,Basic,18,1858,367.16,56690,551,3798.74,12,Priority,0,64.4,ACH,10,16,4,0
INST_04603,Credit Union,North America,Basic,28,3292,532.15,67764,587,1922.48,9,Standard,5,42.3,ACH,4,30,9,0
INST_04604,Insurance Company,Asia Pacific,Professional,120,2585,1251.02,13791,82,6339.98,4,Priority,2,51.1,Wire Transfer,15,3,3,0
INST_04605,Payment Processor,Asia Pacific,Enterprise,10,248,821.91,26444,3,3791.76,6,Priority,4,97.2,ACH,2,14,5,0
INST_04606,Insurance Company,Asia Pacific,Professional,54,30598,1268.4,14330,20,6841.81,4,Premium,15,84.4,Wire Transfer,2,3,4,0
INST_04607,Bank,Europe,Professional,11,4309,145.87,520677,20,11270.09,12,Standard,1,70.8,Wire Transfer,9,24,7,0
INST_04608,Payment Processor,North America,Professional,28,520,219.13,25778,333,3160.39,9,Priority,2,75.2,Credit Card,4,14,6,0
INST_04609,Credit Union,Asia Pacific,Professional,21,134,883.88,43358,64,1626.3,15,Priority,20,66.3,ACH,4,10,5,1
INST_04610,Bank,Asia Pacific,Professional,1,90,903.05,14824,66,500.0,4,Priority,10,78.6,Invoice,4,30,4,1
INST_04611,Bank,North America,Enterprise,1,9468,178.69,10727,53,15614.9,12,Standard,2,60.2,ACH,8,35,7,0
INST_04612,Credit Union,Latin America,Professional,1,1177,840.42,3124,2089,5531.13,4,Priority,0,94.9,Wire Transfer,5,26,5,0
INST_04613,Bank,North America,Professional,11,1506,130.03,114668,161,3773.41,7,Standard,19,52.0,Credit Card,1,0,5,1
INST_04614,Bank,Middle East,Professional,32,6199,718.57,69748,211,28506.13,9,Priority,1,66.4,Wire Transfer,6,35,7,0
INST_04615,Bank,Latin America,Enterprise,4,1374,390.9,14021,48,711.39,10,Standard,3,57.0,Invoice,3,5,2,0
INST_04616,Insurance Company,Asia Pacific,Basic,22,6766,76.61,5706,140,5347.37,9,Standard,2,84.3,Invoice,0,10,7,0
INST_04617,Payment Processor,Latin America,Professional,8,3438,239.63,28849,25,1157.38,12,Standard,0,58.3,Credit Card,1,14,1,1
INST_04618,Bank,Asia Pacific,Professional,38,2627,5534.31,10440,275,13147.79,8,Priority,0,79.9,Credit Card,7,5,9,0
INST_04619,Payment Processor,North America,Professional,38,281,514.57,15786,18,500.0,1,Priority,2,65.4,ACH,13,15,6,1
INST_04620,Payment Processor,Europe,Enterprise,35,871,6377.55,3309,566,16416.19,5,Standard,3,54.6,Credit Card,3,32,6,0
INST_04621,Insurance Company,North America,Professional,17,7359,71.33,30503,39,15428.79,4,Premium,24,47.1,Wire Transfer,6,9,8,1
INST_04622,Bank,North America,Professional,8,1071,993.16,31429,818,1230.88,10,Premium,5,53.6,Credit Card,0,9,4,0
INST_04623,Investment Firm,Asia Pacific,Enterprise,39,18179,50.0,113787,4596,5429.0,7,Standard,16,71.7,Credit Card,3,21,5,0
INST_04624,Payment Processor,North America,Professional,4,100669,403.31,17568,148,1271.2,8,Standard,0,79.0,Credit Card,3,24,3,1
INST_04625,Investment Firm,North America,Professional,8,7979,860.45,13355,1573,9333.77,10,Priority,1,89.5,ACH,26,21,5,1
INST_04626,Bank,Europe,Professional,4,27980,1102.65,2132,573,16820.33,3,Priority,1,72.0,Credit Card,28,2,5,1
INST_04627,Credit Union,Latin America,Basic,26,8787,154.61,114856,11,1088.47,4,Premium,3,72.3,ACH,3,31,11,0
INST_04628,Investment Firm,North America,Professional,27,1337,1403.76,84055,181,702.66,5,Premium,17,89.7,ACH,0,26,5,0
INST_04629,Credit Union,North America,Basic,25,4024,212.63,22996,365,25454.7,8,Premium,2,83.8,Invoice,3,20,5,0
INST_04630,Bank,North America,Enterprise,12,61082,331.32,2999,435,90377.98,6,Priority,6,82.4,Credit Card,5,16,6,0
INST_04631,Bank,Asia Pacific,Professional,2,1359,239.85,3562,204,10318.26,11,Standard,17,89.9,ACH,6,35,8,1
INST_04632,Insurance Company,North America,Basic,58,627,103.17,9694,199,11529.48,5,Priority,4,72.7,ACH,1,30,5,0
INST_04633,Payment Processor,Asia Pacific,Professional,17,543,2653.58,93698,149,2986.74,15,Priority,5,48.5,Credit Card,6,9,2,0
INST_04634,Bank,North America,Professional,12,2151,427.36,34047,188,6438.44,7,Standard,5,81.9,ACH,15,22,1,1
INST_04635,Payment Processor,North America,Basic,21,661,1487.4,2344,16,8317.21,10,Priority,2,76.8,Credit Card,0,8,2,0
INST_04636,Bank,Latin America,Basic,5,36718,1413.26,40389,97,3737.38,5,Premium,3,54.9,ACH,3,20,5,0
INST_04637,Investment Firm,North America,Professional,3,4123,126.28,6255,10,37227.04,8,Standard,13,62.0,Wire Transfer,9,26,3,1
INST_04638,Insurance Company,Europe,Professional,12,12804,1736.02,10063,60,6406.81,6,Priority,3,67.3,Credit Card,1,16,5,1
INST_04639,Insurance Company,North America,Professional,6,1904,738.11,94618,51,7772.91,5,Premium,3,54.3,Wire Transfer,0,10,11,0
INST_04640,Payment Processor,Europe,Professional,6,538,115.69,69442,45,3854.73,9,Standard,0,60.8,ACH,18,12,6,1
INST_04641,Bank,Europe,Professional,53,418,691.33,113510,22,4489.48,7,Premium,4,88.6,Wire Transfer,6,31,8,0
INST_04642,Payment Processor,North America,Professional,18,763,118.21,21275,240,30578.9,6,Priority,0,66.2,Wire Transfer,0,2,4,0
INST_04643,Bank,North America,Professional,15,5020,2773.18,82829,83,6117.2,11,Standard,2,57.1,Wire Transfer,3,32,3,0
INST_04644,Insurance Company,North America,Professional,28,6501,1071.21,9143,69,6335.62,10,Priority,27,58.8,Invoice,4,9,3,0
INST_04645,Insurance Company,Asia Pacific,Professional,72,7367,370.41,14967,11,6459.47,5,Standard,16,97.9,ACH,12,22,4,0
INST_04646,Investment Firm,Asia Pacific,Enterprise,2,319,1840.45,13501,86,2844.75,6,Priority,6,91.4,Wire Transfer,1,18,5,1
INST_04647,Bank,Europe,Professional,43,2979,60.44,22829,1166,594.72,6,Priority,8,49.6,Credit Card,8,11,5,1
INST_04648,Payment Processor,Europe,Enterprise,21,639,164.15,3197,1199,51992.84,6,Standard,1,72.2,ACH,0,32,1,1
INST_04649,Bank,North America,Professional,3,5443,298.0,15716,290,24402.5,5,Standard,1,50.2,Invoice,10,29,6,1
INST_04650,Bank,North America,Basic,8,6115,5900.67,194363,87,32002.38,6,Premium,5,87.2,Wire Transfer,7,19,3,0
INST_04651,Insurance Company,North America,Professional,15,513,111.66,4277,405,983.6,8,Standard,15,67.7,Invoice,14,14,7,0
INST_04652,Credit Union,North America,Professional,28,12734,52.0,2998,44,42932.33,5,Priority,12,47.6,Wire Transfer,2,24,8,0
INST_04653,Insurance Company,North America,Professional,6,99531,71.29,3384,86,93930.1,4,Premium,6,61.5,ACH,17,4,5,0
INST_04654,Credit Union,Europe,Professional,18,10428,1196.86,1193963,38,23558.3,9,Priority,29,88.0,ACH,7,34,6,0
INST_04655,Bank,Europe,Enterprise,27,2334,197.74,44235,761,58205.41,6,Standard,1,89.9,ACH,0,32,4,0
INST_04656,Insurance Company,Latin America,Professional,14,1854,333.32,14685,604,16265.03,11,Standard,10,61.8,Wire Transfer,1,18,3,0
INST_04657,Credit Union,North America,Professional,47,2178,1007.67,24403,139,1380.34,7,Standard,2,68.8,ACH,8,30,5,0
INST_04658,Bank,Europe,Basic,48,952,333.72,30991,3348,10524.36,7,Standard,25,78.4,Wire Transfer,3,33,4,0
INST_04659,Insurance Company,Asia Pacific,Enterprise,15,4352,515.42,8428,311,1063.68,10,Standard,2,54.5,ACH,7,4,9,0
INST_04660,Credit Union,Europe,Enterprise,86,540,766.82,10139,281,2006.08,5,Standard,3,86.6,Invoice,3,9,8,0
INST_04661,Investment Firm,North America,Professional,1,175,240.61,17386,232,7898.44,11,Premium,4,66.4,Wire Transfer,4,7,3,0
INST_04662,Credit Union,North America,Professional,1,4143,330.44,7426,15,6457.69,3,Priority,2,68.2,Wire Transfer,2,23,0,1
INST_04663,Insurance Company,North America,Professional,11,3077,539.34,12144,29,9843.96,7,Standard,2,98.9,Wire Transfer,3,35,5,0
INST_04664,Insurance Company,North America,Basic,22,1265,1143.46,37407,134,500.0,12,Standard,4,52.1,ACH,9,1,9,1
INST_04665,Insurance Company,Asia Pacific,Professional,23,435,155.89,4935,136,3899.65,8,Priority,11,60.3,Wire Transfer,3,35,5,0
INST_04666,Bank,North America,Basic,15,4603,50.0,1104523,429,11198.08,12,Priority,10,85.5,Wire Transfer,5,4,5,0
INST_04667,Insurance Company,North America,Professional,3,675,911.87,68168,44,15101.67,9,Priority,4,72.5,Credit Card,1,22,7,0
INST_04668,Investment Firm,Asia Pacific,Professional,4,2420,1228.14,3277,168,16658.23,9,Premium,2,52.0,Credit Card,5,24,5,1
INST_04669,Investment Firm,Asia Pacific,Professional,45,42085,512.88,535,174,7164.46,8,Priority,0,69.5,ACH,0,1,1,1
INST_04670,Credit Union,Europe,Professional,48,7917,556.66,7853,186,2782.66,6,Standard,14,76.3,ACH,4,11,6,0
INST_04671,Payment Processor,Asia Pacific,Enterprise,26,382,204.96,61484,152,10427.55,5,Premium,15,76.2,Credit Card,3,16,6,0
INST_04672,Insurance Company,North America,Basic,26,440,735.26,45968,11,3135.14,8,Standard,0,82.3,Credit Card,2,32,10,0
INST_04673,Bank,North America,Professional,21,3743,1123.05,18652,2,18988.42,9,Priority,9,72.5,Invoice,8,25,2,0
INST_04674,Credit Union,North America,Basic,5,378,431.73,8935,27,9329.74,8,Priority,15,92.2,ACH,4,22,0,1
INST_04675,Payment Processor,Europe,Basic,13,148,8018.43,5674,57,4480.17,11,Standard,9,86.8,Wire Transfer,1,4,4,0
INST_04676,Bank,Latin America,Basic,28,6624,61.78,12041,17,1550.77,9,Priority,2,40.8,Invoice,3,10,2,0
INST_04677,Payment Processor,North America,Professional,18,4824,490.56,4824,134,26349.73,13,Premium,3,51.5,Invoice,7,15,1,0
INST_04678,Investment Firm,Europe,Professional,1,5859,98.57,12108,1055,11368.19,7,Priority,2,42.3,Invoice,9,10,3,1
INST_04679,Investment Firm,North America,Enterprise,73,4422,1159.58,162174,548,115203.4,12,Standard,5,66.5,Wire Transfer,1,15,6,0
INST_04680,Bank,Europe,Professional,44,2702,60.47,6926,343,10821.92,13,Priority,15,87.7,Wire Transfer,0,33,8,0
INST_04681,Bank,North America,Basic,7,1104,81.39,55067,874,12269.54,10,Standard,7,41.6,ACH,1,21,1,1
INST_04682,Payment Processor,North America,Professional,22,6465,188.7,69226,28,545.71,13,Standard,4,60.5,ACH,11,18,4,0
INST_04683,Bank,Asia Pacific,Basic,61,29579,555.02,4361,65,7830.07,4,Standard,13,92.4,Credit Card,5,19,6,0
INST_04684,Insurance Company,Europe,Professional,2,1405,197.44,6216,448,3057.06,8,Priority,0,81.7,Wire Transfer,16,27,1,1
INST_04685,Credit Union,Europe,Basic,16,644,199.83,109471,63,16977.57,8,Priority,2,87.8,Wire Transfer,0,35,6,0
INST_04686,Bank,North America,Professional,14,543,324.71,5493,69,8119.52,4,Premium,4,77.8,ACH,2,35,8,0
INST_04687,Bank,North America,Professional,12,812,301.66,20206,4240,21545.23,9,Priority,6,73.4,Wire Transfer,2,23,4,0
INST_04688,Credit Union,North America,Enterprise,43,4039,2404.12,469759,176,120438.28,7,Standard,37,81.6,ACH,2,13,7,0
INST_04689,Payment Processor,Asia Pacific,Professional,11,120,918.82,95774,3549,1483.94,2,Premium,7,87.9,ACH,1,21,6,0
INST_04690,Credit Union,Middle East,Enterprise,1,5760,273.28,25030,5,20334.21,6,Standard,3,84.9,ACH,3,2,5,1
INST_04691,Credit Union,Europe,Basic,1,7831,4996.11,77737,47,13703.27,5,Standard,9,69.5,Invoice,5,5,7,1
INST_04692,Bank,North America,Enterprise,1,200,727.78,20254,309,95697.0,3,Standard,29,60.1,Credit Card,1,32,2,1
INST_04693,Credit Union,Asia Pacific,Professional,12,686,126.12,101452,175,14158.59,10,Standard,6,65.9,Wire Transfer,7,26,3,0
INST_04694,Credit Union,Europe,Basic,30,3359,548.85,1023,3,12113.98,6,Standard,3,80.8,Wire Transfer,1,8,8,0
INST_04695,Payment Processor,Europe,Professional,5,2403,767.1,17873,98,17626.87,11,Standard,8,85.9,ACH,17,14,3,1
INST_04696,Credit Union,North America,Basic,24,6499,176.77,963,10000,19572.86,10,Standard,4,79.2,Wire Transfer,7,2,5,1
INST_04697,Credit Union,Asia Pacific,Professional,27,2412,114.09,28058,231,43545.22,6,Priority,5,73.3,Invoice,1,31,2,0
INST_04698,Bank,Europe,Basic,7,19873,447.53,15455,440,1437.89,7,Standard,21,79.3,Wire Transfer,4,10,3,0
INST_04699,Payment Processor,Asia Pacific,Professional,22,1841,261.84,169582,46,2728.46,11,Premium,4,36.8,Credit Card,2,19,10,0
INST_04700,Bank,Asia Pacific,Enterprise,27,682,2380.23,64070,229,66365.27,9,Priority,2,73.6,ACH,31,35,2,1
INST_04701,Bank,North America,Basic,15,604,981.8,10005,145,500.0,9,Premium,7,72.3,Credit Card,3,6,10,0
INST_04702,Investment Firm,Asia Pacific,Professional,9,8984,186.99,11976,1111,4328.2,8,Priority,5,87.9,ACH,5,31,4,0
INST_04703,Investment Firm,Asia Pacific,Professional,23,3116,672.58,38989,1050,6150.82,10,Standard,3,95.8,ACH,5,9,5,0
INST_04704,Credit Union,North America,Enterprise,91,7712,1845.59,9331,309,3769.25,8,Standard,2,68.9,Wire Transfer,1,4,7,0
INST_04705,Credit Union,North America,Professional,13,7477,75.75,20982,168,52650.03,8,Priority,5,68.7,Wire Transfer,2,0,5,1
INST_04706,Insurance Company,North America,Professional,11,144,118.23,158743,7,10035.73,6,Premium,1,47.4,ACH,3,30,5,1
INST_04707,Bank,Europe,Professional,14,539,398.06,6350,6,2749.1,8,Priority,2,65.7,ACH,1,0,6,1
INST_04708,Insurance Company,North America,Basic,1,644,421.04,11254,171,1897.68,6,Premium,13,92.3,ACH,1,34,2,1
INST_04709,Investment Firm,Europe,Basic,19,876,378.93,13888,716,7500.6,9,Priority,16,76.1,ACH,16,6,4,1
INST_04710,Credit Union,North America,Professional,9,1586,277.85,2513307,1631,28252.33,5,Standard,3,98.1,Wire Transfer,1,29,3,0
INST_04711,Credit Union,Latin America,Basic,3,13342,272.8,54850,29,6048.78,8,Priority,12,81.4,Credit Card,2,31,7,1
INST_04712,Bank,North America,Professional,15,17992,639.77,120343,9,4017.32,8,Priority,0,93.7,Wire Transfer,8,3,7,0
INST_04713,Insurance Company,North America,Professional,1,1921,1572.99,69716,795,1732.07,10,Priority,1,69.0,ACH,7,13,9,0
INST_04714,Credit Union,Europe,Professional,12,2044,226.53,77117,34,8613.26,4,Standard,6,64.2,ACH,0,9,2,1
INST_04715,Bank,Europe,Basic,2,1034,7525.7,44817,8,7925.62,9,Standard,7,84.0,ACH,0,0,4,1
INST_04716,Investment Firm,North America,Enterprise,1,3407,4242.17,38097,61,1658.51,8,Priority,2,59.0,Wire Transfer,0,15,6,1
INST_04717,Payment Processor,North America,Enterprise,41,4039,1988.44,2499,59,22916.77,7,Priority,19,54.0,ACH,4,17,6,0
INST_04718,Credit Union,North America,Basic,59,9993,851.48,37676,1597,63517.13,9,Standard,6,53.1,Credit Card,8,24,5,0
INST_04719,Payment Processor,Asia Pacific,Professional,5,9873,4489.9,18722,704,5289.59,7,Priority,17,77.4,Wire Transfer,6,8,3,0
INST_04720,Bank,Asia Pacific,Professional,18,94,284.82,49920,39,7732.65,7,Standard,0,63.3,Credit Card,2,30,3,0
INST_04721,Bank,Europe,Basic,7,2371,148.54,19805,1837,936.92,13,Standard,6,94.3,Wire Transfer,4,17,6,0
INST_04722,Bank,Asia Pacific,Professional,16,23769,214.61,69199,185,14850.43,11,Premium,2,37.8,ACH,6,24,6,0
INST_04723,Credit Union,Asia Pacific,Basic,13,1545,121.08,90210,1001,9860.2,4,Standard,14,73.9,Invoice,0,16,2,0
INST_04724,Bank,North America,Enterprise,7,16462,466.92,279,1617,3013.46,4,Standard,0,90.3,ACH,8,2,5,1
INST_04725,Bank,Middle East,Enterprise,28,1882,578.13,11489,92,1611.24,9,Standard,10,63.6,Credit Card,7,35,6,0
INST_04726,Payment Processor,Asia Pacific,Professional,3,3875,513.38,1358,415,78539.37,9,Premium,1,53.9,ACH,6,28,4,0
INST_04727,Insurance Company,North America,Professional,1,541,397.46,31521,71,8726.81,8,Standard,15,79.2,ACH,16,35,5,1
INST_04728,Insurance Company,North America,Enterprise,35,573,473.33,14029,791,1240.78,7,Priority,4,83.2,ACH,0,29,4,0
INST_04729,Bank,North America,Enterprise,26,8850,3240.84,168340,174,17735.37,5,Standard,1,63.0,Wire Transfer,8,16,7,0
INST_04730,Bank,North America,Enterprise,16,11189,849.0,30057,835,6936.04,6,Standard,11,68.5,Credit Card,3,24,9,0
INST_04731,Bank,Asia Pacific,Basic,15,3101,1220.49,10632,2308,5368.69,7,Premium,4,75.0,Credit Card,7,30,4,0
INST_04732,Insurance Company,Europe,Basic,16,472,507.22,90026,397,21329.28,7,Premium,0,63.2,Wire Transfer,0,23,6,1
INST_04733,Payment Processor,Asia Pacific,Professional,13,3183,58.05,13666,125,500.0,3,Premium,0,79.6,Credit Card,0,23,5,0
INST_04734,Credit Union,Asia Pacific,Professional,11,19650,50.0,10435,129,500.0,13,Standard,2,83.6,ACH,0,7,4,0
INST_04735,Bank,Europe,Basic,16,40712,4911.68,39752,1,38903.06,3,Standard,8,73.5,ACH,1,3,3,0
INST_04736,Credit Union,Asia Pacific,Basic,18,1853,213.11,247572,41,4050.59,6,Premium,3,46.6,Wire Transfer,0,26,4,0
INST_04737,Bank,North America,Enterprise,28,247,192.46,79247,795,2591.11,5,Standard,5,72.2,Wire Transfer,2,20,4,0
INST_04738,Credit Union,North America,Enterprise,29,10514,541.75,51554,850,660.74,11,Priority,1,83.6,ACH,1,26,3,0
INST_04739,Investment Firm,Europe,Professional,11,1970,780.93,1364669,39,6573.32,7,Priority,8,79.7,Credit Card,1,20,2,0
INST_04740,Insurance Company,North America,Enterprise,12,12265,908.9,7342,199,7910.01,8,Priority,3,88.5,Credit Card,0,0,5,1
INST_04741,Bank,North America,Professional,11,4544,3392.43,7100,105,42668.74,10,Standard,2,76.4,Credit Card,5,35,5,1
INST_04742,Bank,Latin America,Enterprise,18,792,2442.76,27401,513,8592.7,10,Standard,6,97.9,Wire Transfer,3,4,5,0
