customer_id,churn_probability,predicted_churn,actual_churn,risk_category,institution_type,region,product_tier,revenue_monthly
INST_04182,0.052533758601520514,0,0,Low Risk,Investment Firm,North America,Enterprise,500.0
INST_04171,0.051852241571830236,0,0,Low Risk,Payment Processor,Latin America,Basic,4784.2
INST_04015,0.05174463932983687,0,0,Low Risk,Bank,North America,Basic,26656.22
INST_04469,0.05136004047909019,0,0,Low Risk,Payment Processor,North America,Basic,6083.01
INST_04475,0.049895303642357315,0,0,Low Risk,Credit Union,Asia Pacific,Professional,10658.24
INST_04242,0.04874608325843646,0,0,Low Risk,Insurance Company,Asia Pacific,Enterprise,2592.62
INST_04557,0.0486616007588481,0,0,Low Risk,Investment Firm,Europe,Professional,500.0
INST_04111,0.04744244247378198,0,0,Low Risk,Credit Union,Europe,Professional,3714.25
INST_04064,0.04727985264523819,0,0,Low Risk,Payment Processor,Europe,Professional,18903.85
INST_04491,0.04668283746738672,0,0,Low Risk,Investment Firm,North America,Professional,40440.84
INST_04967,0.04624502780436024,0,0,Low Risk,Insurance Company,North America,Professional,54304.81
INST_04191,0.04550505666943414,0,0,Low Risk,Payment Processor,North America,Basic,4544.84
INST_04562,0.04520915007714775,0,0,Low Risk,Payment Processor,Asia Pacific,Professional,500.0
INST_04715,0.04376216232453682,0,0,Low Risk,Bank,Europe,Basic,7925.62
INST_04168,0.04374717112848178,0,0,Low Risk,Bank,North America,Basic,2511.98
INST_04567,0.04374263499240087,0,0,Low Risk,Bank,Latin America,Enterprise,3565.26
INST_04236,0.04357810194516745,0,0,Low Risk,Bank,North America,Enterprise,32286.14
INST_04884,0.04264652201979281,0,0,Low Risk,Bank,North America,Professional,28304.92
INST_04998,0.042352707807000504,0,0,Low Risk,Insurance Company,North America,Professional,12839.5
INST_04386,0.041962409576198484,0,0,Low Risk,Payment Processor,Latin America,Enterprise,500.0
INST_04138,0.041796135649180916,0,0,Low Risk,Investment Firm,Europe,Professional,2785.23
INST_04001,0.041441099793104924,0,0,Low Risk,Insurance Company,Europe,Basic,2451.91
INST_04603,0.04035220006288415,0,0,Low Risk,Credit Union,North America,Basic,1922.48
INST_04396,0.04026042894743364,0,0,Low Risk,Bank,North America,Enterprise,23929.28
INST_04011,0.03910995054471633,0,0,Low Risk,Credit Union,North America,Enterprise,2342.68
INST_04430,0.03852950790539133,0,0,Low Risk,Investment Firm,Asia Pacific,Enterprise,1325.98
INST_04621,0.03827029358714024,0,0,Low Risk,Insurance Company,North America,Professional,15428.79
INST_04420,0.03787143085936445,0,0,Low Risk,Bank,Latin America,Enterprise,174641.26
INST_04463,0.037239902759075696,0,0,Low Risk,Bank,Europe,Basic,1649.08
INST_04026,0.036567570703537854,0,0,Low Risk,Credit Union,Europe,Professional,86815.99
INST_04695,0.03653791244826313,0,0,Low Risk,Payment Processor,Europe,Professional,17626.87
INST_04629,0.03551746977555233,0,0,Low Risk,Credit Union,North America,Basic,25454.7
INST_04183,0.034156588148767965,0,0,Low Risk,Bank,Asia Pacific,Professional,18663.51
INST_04888,0.03397556502842283,0,0,Low Risk,Bank,North America,Enterprise,7416.91
INST_04569,0.033585264346798774,0,0,Low Risk,Payment Processor,Asia Pacific,Professional,10753.01
INST_04777,0.032266074491959264,0,0,Low Risk,Bank,Middle East,Basic,23414.93
INST_04312,0.03220082080041351,0,0,Low Risk,Bank,Asia Pacific,Professional,6258.85
INST_04357,0.031661689460988705,0,0,Low Risk,Investment Firm,North America,Professional,4330.33
INST_04139,0.03164818137699923,0,1,Low Risk,Investment Firm,Europe,Professional,1276.43
INST_04201,0.030615639448835587,0,1,Low Risk,Bank,Europe,Enterprise,2076.99
INST_04533,0.030543061626836784,0,0,Low Risk,Bank,Asia Pacific,Professional,9266.06
INST_04878,0.030134808974315683,0,0,Low Risk,Credit Union,Asia Pacific,Professional,1594.68
INST_04912,0.030021166273606802,0,0,Low Risk,Credit Union,North America,Professional,24562.23
INST_04855,0.02971115583668775,0,0,Low Risk,Bank,Europe,Enterprise,6314.7
INST_04402,0.029453360896377286,0,0,Low Risk,Bank,Europe,Basic,3468.27
INST_04471,0.029172092913476978,0,0,Low Risk,Payment Processor,Asia Pacific,Enterprise,11178.82
INST_04804,0.028881112230306587,0,0,Low Risk,Insurance Company,Europe,Basic,23994.8
INST_04848,0.028849403478096468,0,0,Low Risk,Insurance Company,Europe,Professional,14805.3
INST_04664,0.02835512888833212,0,0,Low Risk,Insurance Company,North America,Basic,500.0
INST_04198,0.025328543684015895,0,0,Low Risk,Credit Union,Asia Pacific,Professional,44902.18
INST_04529,0.025304570026464735,0,0,Low Risk,Bank,Latin America,Professional,8599.26
INST_04586,0.023326620151455747,0,0,Low Risk,Credit Union,North America,Enterprise,4333.68
INST_04690,0.01878136092505407,0,0,Low Risk,Credit Union,Middle East,Enterprise,20334.21
INST_04010,0.01860317807829953,0,0,Low Risk,Bank,North America,Enterprise,19264.97
INST_04403,0.016968735042422103,0,0,Low Risk,Credit Union,North America,Professional,18817.29
INST_04214,0.01578484451975302,0,0,Low Risk,Investment Firm,North America,Professional,56800.51
INST_04873,0.015604268980970391,0,0,Low Risk,Bank,North America,Professional,500.0
INST_04244,0.014606071072026933,0,0,Low Risk,Credit Union,Europe,Professional,3671.57
INST_04042,0.012761633875106928,0,0,Low Risk,Credit Union,Middle East,Professional,35708.26
INST_04134,0.012741082723272519,0,0,Low Risk,Investment Firm,Asia Pacific,Professional,24647.8
INST_04081,0.012551101521689758,0,0,Low Risk,Bank,Europe,Enterprise,22902.99
INST_04194,0.012195681414228755,0,0,Low Risk,Investment Firm,Asia Pacific,Basic,83306.78
INST_04992,0.008155252046600288,0,0,Low Risk,Bank,Europe,Basic,3956.78
INST_04666,0.0052455607476635515,0,0,Low Risk,Bank,North America,Basic,11198.08
INST_04106,0.0,0,0,,Payment Processor,North America,Professional,31344.91
